x_over_c,Cp_corrected,Cf_corrected
0.5328125,-1.141035566750903,0.006263745825596769
0.5359375,-1.1312242957746326,0.006145034564673809
0.5390625,-1.1210904840253906,0.006022482869757745
0.5421874999999999,-1.1097296734046709,0.005896547709961193
0.5453125,-1.0976311467097557,0.005767144789062003
0.5484375,-1.0846614202709812,0.005634761741059281
0.5515625,-1.0722353339228068,0.005499262505303367
0.5546875,-1.05817554609205,0.005361146881306166
0.5578124999999999,-1.0435310234291812,0.005220230270660971
0.5609375,-1.0283187995783436,0.005077007462804828
0.5640625,-1.0167805025204546,0.004931250808041616
0.5671875,-1.000074600178791,0.004783450861910603
0.5703125,-0.9829646180557523,0.00463329126205489
0.5734374999999999,-0.964489907612659,0.004481327827341033
0.5765625,-0.9460183406231797,0.004364729006962736
0.5796875,-0.9282846903324732,0.004262752137500928
0.5828125,-0.9052561984697242,0.00415616520008919
0.5859375,-0.8865828813144953,0.004045150915315906
0.5890624999999999,-0.8662413556087839,0.003929492719272345
0.5921875,-0.8443785506381629,0.0038093968180203347
0.5953125,-0.823798677462879,0.0036845975591757634
0.5984375,-0.8016943617838956,0.003555228798810245
0.6015625000000001,-0.7793395975357305,0.003420947131462829
0.6046874999999999,-0.7575168095490176,0.0032817892432225647
0.6078125000000001,-0.7354458935366546,0.003137322263465712
0.6109374999999999,-0.7129157911879329,0.002987502364098434
0.6140625000000001,-0.6895060346207524,0.002831778820869254
0.6171874999999999,-0.6688275908746035,0.002669961700868927
0.6203125,-0.6464506146386658,0.0025014155377795473
0.6234374999999999,-0.6257618962625463,0.0023257985623935827
0.6265625,-0.6035160607273664,0.0021427696059995046
0.6296875,-0.5821358843209384,0.001957409394805802
0.6328125,-0.5622736622857817,0.0017761727781600125
0.6359375,-0.5406111819255113,0.0016002961987042802
0.6390624999999999,-0.5216376731987773,0.0014296569413325823
0.6421875,-0.5032674842966666,0.0012647035442179143
0.6453124999999998,-0.4847633387127124,0.001104890911468707
0.6484375,-0.4680528972390258,0.0009474154536266441
0.6515624999999998,-0.45117059092812095,0.0007923976744526672
0.6546875,-0.43512785249177577,0.0006429537241212365
0.6578124999999998,-0.42172571567188355,0.0004953170156499633
0.6609375,-0.4094561157453574,0.0003521310199212967
0.6640625000000001,-0.3980616962066997,0.0002209989193976765
0.6671874999999999,-0.38786074253573277,0.00010217044178651379
0.6703125000000001,-0.37853040937721577,-1.7460840770640174e-05
